id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1129,2.28898796613e-14,1.99764279302e-12,1.7139059377e-14,1.82867853633e-16,3.23922872969e-11,4.32847769013e-09,1.05432299207e-08,9.5244369986e-12,3.86277666752e-10,5.62560151779e-09,3.06765541361e-12,7.98323573107e-09,4.24637411342e-12,3.41478357401e-07,5.11336275593e-10,1.71105930144e-10,3.44953238521e-12,2.94704730278e-11,5.47427229035e-10,1.95409690293e-12,7.95658688285e-09,1.02873160249e-14,1.94996692879e-08,1.50705473854e-12,7.92429786913e-11,1.08503237815e-12,1.46164236938e-10,6.29898403265e-15,1.61267732636e-11,1.48229253882e-09,3.63803344184e-13,3.07002578027e-14,2.91863904287e-13,6.43118613684e-09,9.76907392146e-16,1.20268539939e-08,2.53633901389e-12,1.81243481498e-12,2.85114061179e-14,1.22448694513e-16,2.21291501318e-14,1.35310969286e-14,3.1705659356e-14,1.03151555697e-12,1.66127965138e-13,4.20110339633e-13,2.34804026374e-09,1.17952910859e-11,4.73814981658e-12,8.48528767284e-12,2.47593504123e-14,3.86239810649e-11,1.45194280944e-11,2.59628880763e-09,1.16933178143e-10,8.47851664128e-10,1.0489256037e-10,1.34874760642e-14,7.28246152923e-15,1.62962740136e-10,4.05839176617e-13,3.50876580885e-12,3.43025455722e-12,2.53630386589e-10,1.0142083009e-10,2.00668982974e-10,2.23090421883e-11,4.02456405513e-15,3.35964828942e-14,2.56262303816e-11,3.1674903204e-08,2.29458725748e-08,6.64230146251e-13,3.94644252594e-13,3.02648273675e-09,1.55871306756e-12,4.32239435292e-14,3.19894244459e-11,1.52895871075e-08,1.78013263821e-09,0.99999941565,2.5510627671e-12,5.40735750708e-13,1.53001392165e-11,9.22695187239e-13,3.20340954913e-15,1.23593099092e-11,3.0467409941e-14,9.45603754933e-11,7.51830697196e-15,1.3555834546e-14,1.8118622537e-11,9.84198443485e-10,8.2288854126e-08,5.52003827786e-15,4.77275863139e-12,1.86915378537e-14,1.08510653674e-12,6.23832952127e-13
1133,3.72586571646e-10,2.95828773606e-06,9.41918003212e-13,9.34284284327e-19,0.999930523132,2.94080901463e-08,4.00943106478e-13,6.892473405e-09,1.6083511172e-06,1.19079323795e-06,1.94240290235e-11,4.35769321819e-06,2.27049134302e-13,3.09539978013e-13,3.51828714169e-11,5.3151945444e-11,2.61861029755e-06,4.07355129528e-15,6.51679860914e-10,1.41129928142e-13,9.73283691389e-10,6.07087370061e-11,6.38443227625e-16,7.94426718122e-09,3.42496325033e-15,6.60551349454e-11,5.08621381026e-12,4.05213601779e-16,9.40229892881e-13,4.40427884802e-10,2.00397250816e-13,7.47692513721e-12,1.62713021347e-12,4.39007064774e-10,1.67885592869e-17,5.40017073872e-05,1.96239450963e-15,1.76638176103e-14,3.55986583459e-13,7.34672743021e-11,1.14765848984e-12,5.55065284056e-17,2.28639975884e-13,1.91528657271e-14,5.90936841477e-11,2.15672838352e-16,7.57720108872e-13,1.1393713595e-15,8.2926475376e-12,2.14484283156e-08,6.41027514235e-18,5.03115411409e-15,3.36572774924e-14,1.66172826294e-12,2.5265179584e-08,5.34877549684e-13,5.50806528557e-09,4.63923316069e-15,2.395274191e-16,1.19702143986e-13,1.7712497024e-14,5.82916529377e-13,2.27248916301e-13,6.05577897134e-12,1.20619493325e-08,6.27327666513e-13,1.54959280761e-12,4.50669242908e-16,7.34142779969e-14,4.18075561253e-11,4.87405039679e-11,9.26744944871e-10,1.0220457377e-12,2.37351611105e-06,8.35131136078e-08,3.70109039026e-11,5.91271018563e-14,3.07973643928e-13,9.53668198665e-10,5.00641918262e-14,4.12528231332e-10,7.24645765555e-17,1.49396454014e-15,7.11991616488e-13,7.09167392472e-12,7.00046510714e-11,1.167126081e-15,1.61999551407e-16,1.04597862119e-10,1.96894594339e-09,2.43460169332e-13,7.70120077743e-12,1.6787803285e-07,1.21605823659e-10,3.23214332415e-15,7.91051429388e-13,8.30595633303e-16,4.08932363817e-13,1.51627687432e-12
1137,3.35987275323e-09,2.82954996977e-05,2.05105506211e-11,4.00698542795e-12,1.2894184963e-08,2.68955594965e-10,1.866807339e-11,9.78222976704e-08,7.13261688918e-09,2.17199844283e-07,6.39466855923e-08,2.59263553635e-08,1.15691602429e-07,4.87113383025e-07,1.8372317022e-05,5.968466068e-10,1.4895618755e-07,1.64218091532e-10,1.1068402072e-10,1.11463124674e-08,2.85248471441e-09,2.95626277916e-09,2.65249526912e-08,4.42192781424e-12,2.49964145835e-11,1.72085482106e-11,0.99987792696,9.33425775595e-10,1.39931900796e-11,2.55677533599e-10,2.02821901097e-13,2.33447375789e-09,8.67944975268e-10,1.69171295011e-08,7.29816062545e-10,5.11680726494e-09,1.63362223549e-08,1.10781571262e-11,4.47405962386e-08,1.07323083758e-12,1.68180211873e-10,3.55696832463e-05,1.64600079137e-09,1.12094028482e-10,1.54399018112e-09,1.36880059551e-09,1.3837097668e-07,9.67186477982e-09,1.12196098615e-05,9.84229273025e-08,2.23351206593e-08,5.29086029785e-08,2.20667522451e-09,1.45338267822e-05,4.89634319043e-08,3.142488686e-09,1.83223687576e-07,5.48449703451e-11,3.99859583023e-09,4.81487980686e-10,3.59865575072e-11,2.40354795756e-10,1.22381437051e-10,1.9373821363e-07,1.2627394817e-07,9.19381447267e-11,1.86176475369e-09,3.1913079702e-11,1.77547977615e-11,3.53175125524e-12,1.82675682133e-11,4.95147812661e-11,1.89959634626e-09,4.23877060222e-10,3.22478523989e-07,4.14536994946e-06,1.41913332955e-11,2.09357212864e-09,7.08167343106e-07,1.28976760218e-08,9.99245701652e-08,2.89476563727e-12,5.2581029112e-10,4.39920416133e-06,3.06763475569e-08,5.28021154142e-08,3.23078131616e-11,7.81954003654e-10,1.51075055852e-06,1.76215128615e-10,1.06158071086e-10,8.87208638081e-08,3.57566520479e-10,1.27829723717e-09,3.22719450736e-08,3.19101985918e-07,1.05484454286e-11,1.3901457683e-07,8.90280201153e-09
1138,3.05372936948e-09,9.39933913403e-12,1.69951725274e-07,1.7784167478e-08,7.33305572501e-11,5.36237078775e-12,2.48065280863e-11,4.33742374806e-10,6.80247428729e-11,1.17091780178e-11,3.93107014365e-08,4.49158042251e-12,2.81505921989e-07,7.13892450975e-11,5.80346064371e-13,5.08424570459e-12,9.65612863068e-14,1.14542841929e-10,3.25716723233e-12,3.78607300986e-08,1.07711352995e-10,5.47547523105e-10,2.76571052973e-13,2.8332055472e-10,4.58527330321e-11,8.80481038189e-13,9.00603484732e-13,8.61904458328e-13,1.8322566283e-13,1.33585690078e-11,2.6100489139e-10,3.09093316406e-08,3.50650623672e-09,1.68303273747e-12,1.56567281706e-11,8.5581605791e-13,1.29213383286e-11,4.42068177356e-12,8.6390317496e-10,6.98642244837e-11,2.43265481347e-13,6.73793517747e-11,1.65044162606e-12,3.89950624901e-12,8.28172438884e-11,5.08407118653e-10,2.07896292661e-09,1.08241674684e-12,1.50690923893e-10,6.11187469264e-11,3.60247956153e-11,3.47973465325e-15,1.27615368251e-10,5.01739499717e-10,1.43869017179e-06,5.89655377504e-07,3.15686410172e-11,8.65256246473e-12,8.95272632203e-10,1.41834182109e-12,5.87029651786e-11,3.58802841279e-09,2.01894618607e-11,1.14555907908e-11,1.10850442938e-09,2.80800661302e-06,5.64499518706e-14,8.46487204644e-10,0.999991567195,1.30722551046e-11,1.04607505236e-10,9.0227135242e-12,2.02086348981e-13,7.89188910702e-12,2.01421491483e-12,9.66452571858e-10,5.00693315352e-08,2.75959073107e-14,5.44587588186e-14,8.54037924131e-09,3.84986123037e-13,6.90535860212e-10,5.12066021003e-11,2.86380042422e-12,1.40116007005e-11,2.89751218652e-07,3.69614734696e-08,1.26177043089e-10,1.66613028854e-13,2.16365166681e-11,2.1583517045e-09,1.2488707058e-11,7.15975284183e-10,2.33351856724e-11,3.81673211357e-07,1.63170579689e-12,1.43120550778e-08,6.92099883605e-11,2.21302196333e-06
1139,1.81281408742e-11,4.76155318762e-12,2.30199710672e-08,1.47494486049e-08,4.60362004734e-11,4.97671187106e-10,2.09575695728e-08,2.37160063282e-12,3.34381540341e-12,3.15373372673e-11,9.26621413234e-13,5.25000408066e-09,3.23477389683e-10,5.33033246939e-12,1.03471196462e-10,2.40763978861e-09,1.13702293542e-11,2.08628489148e-10,2.75338236205e-09,1.25267085769e-09,6.27484647499e-11,2.03828545756e-08,3.63620076419e-08,1.23003731319e-06,1.20623020421e-06,1.34995119352e-07,4.53383779273e-11,1.21219295868e-07,5.81560487385e-07,4.55982982713e-08,5.31726775111e-07,5.09037541952e-10,8.8125089978e-12,1.15772821758e-11,5.34578572042e-08,8.59155142688e-12,1.22266201763e-06,1.25612486117e-07,8.05356515222e-06,1.91068543665e-08,4.13930274246e-08,7.15491980821e-12,5.64281849571e-09,7.71392253333e-05,4.16322780453e-12,9.1651864192e-11,3.19418894808e-11,1.03784199933e-07,4.08476363613e-09,1.24399720308e-10,1.94329216382e-08,1.35945526288e-10,1.07080108912e-07,1.78670310396e-10,1.98274691985e-09,1.09220142984e-11,4.9953449521e-12,6.33727690374e-07,8.77463976469e-09,7.21411629211e-09,2.35280554748e-08,9.50556873453e-08,6.59809991722e-08,1.44970319475e-09,7.67267261582e-12,1.86301724365e-11,2.45257219769e-09,1.01370906962e-06,9.28026091348e-11,1.47432755384e-08,1.56285816526e-07,2.00107111756e-09,1.8644717602e-09,1.93680813475e-07,6.63164212197e-13,9.1790711152e-11,1.45260655803e-07,4.39118207605e-08,3.38038919438e-12,1.20060478981e-05,6.42853270267e-12,2.91234990372e-09,6.59478169349e-09,1.00529279764e-12,9.62112488644e-12,6.64769621229e-08,9.34299279601e-10,1.64035860248e-08,1.61983463126e-10,3.38468014498e-08,3.06637445566e-09,3.1918700804e-11,1.66767981355e-09,2.41631005584e-11,7.21575013746e-11,3.36588381289e-09,0.999894569579,5.17871979849e-10,3.97488549275e-10
1140,7.22313666352e-07,5.27794552173e-09,2.54300867994e-11,4.84544003793e-08,8.18511018503e-08,2.0023911245e-10,2.27350619009e-09,6.18199970417e-07,2.0030870546e-08,1.87695068133e-06,4.60463601165e-07,9.66534288074e-08,7.94745735272e-09,1.79744983626e-09,5.9106068087e-10,4.00061200238e-11,1.52093686745e-08,4.03029937351e-10,5.02935459202e-07,2.71495271645e-11,0.999962837972,1.56836104683e-11,4.96231541409e-09,1.87295191981e-05,3.1280256175e-09,1.30185021073e-10,1.10669414889e-09,2.63797487511e-12,3.42889862674e-07,8.37920274376e-09,1.04018688042e-10,4.51528106352e-09,4.02622387277e-11,5.98991966212e-09,6.27748848555e-14,5.04580435329e-07,3.08123818125e-12,8.96871741464e-11,2.81759356628e-10,1.16653015328e-08,8.94612515001e-13,4.88625462229e-11,4.44619512199e-12,4.21768398387e-10,2.07828781116e-09,2.02987785883e-11,7.67424506877e-08,4.24347793224e-12,5.22751379101e-07,5.95256639707e-09,2.52232216722e-12,9.59322066268e-08,6.18340689683e-10,6.23332223922e-09,2.43741313744e-07,9.15105047761e-09,2.26318806927e-10,5.26026001981e-13,1.17822614823e-11,2.73185925694e-10,2.00015257166e-08,2.89256726766e-10,8.1318946775e-11,8.76641077148e-12,2.32713452959e-08,3.47207687298e-07,1.84343436725e-11,2.43331457753e-14,6.27859015047e-11,2.37482040291e-12,3.8682704858e-10,5.79798378254e-10,1.22373357559e-12,2.20998503692e-11,7.79634439877e-06,1.23437647316e-09,2.59219532703e-10,5.5256684228e-12,3.60524144451e-09,4.5048646917e-08,2.48998916315e-07,4.20129663367e-10,3.39693824058e-12,2.77151185041e-12,4.21723693324e-08,7.76231544606e-10,2.41721741117e-11,7.60248232384e-13,2.98902319361e-10,1.01094277905e-09,1.24468565321e-09,1.85896896691e-07,1.31883374724e-07,3.26508116008e-06,1.98329217031e-10,1.97507758647e-11,2.70542257991e-13,8.1521072143e-10,1.48367401606e-09
1141,2.603805951e-10,3.64705074214e-10,8.19868121697e-06,2.19238042334e-05,6.89697516492e-11,1.70057034385e-08,4.31038976542e-05,6.55625062805e-12,1.31688289639e-09,1.71428754383e-12,1.17548682577e-14,7.51108212218e-12,1.06573821521e-10,1.56024002057e-13,2.34223914056e-12,2.31335498762e-06,3.62321361458e-11,3.34467005318e-08,1.57214811073e-12,5.95377247682e-06,3.25110609345e-10,4.28678695373e-08,4.19900860725e-10,1.70381333254e-07,5.41055640542e-08,1.23553734755e-06,4.87265996812e-12,3.85683521314e-06,1.96485713404e-08,5.48118781672e-07,1.2513062938e-05,1.40143713994e-07,5.89703981788e-08,5.5103336874e-11,5.14481390791e-05,4.42949921496e-14,0.002616940985,0.00153005084159,7.62490792849e-06,0.0265681340962,0.967686686196,5.74484140554e-09,3.43446382904e-07,7.46395437927e-05,6.75936096975e-12,3.55255862991e-05,3.28868205174e-14,0.00014381326781,1.09094802223e-11,2.95013473196e-13,2.17148507026e-05,7.05738907039e-10,5.76016108248e-10,7.00581380279e-15,3.64609818333e-11,4.03565991775e-10,1.81349422334e-14,0.000230095744652,7.90426239192e-06,2.58667969773e-07,3.05255500746e-08,2.76895362622e-09,1.59809441999e-09,1.12305105473e-08,2.34591243379e-15,4.27818317335e-11,5.82313723466e-12,1.87836331273e-05,4.25362966971e-08,3.17610558878e-09,1.79605844152e-10,3.52228948165e-11,1.74221708065e-07,1.37204969536e-08,1.10136151998e-14,1.98651712544e-14,1.25221926424e-05,2.68460442618e-08,3.30487846304e-12,1.48840721223e-07,6.32771152732e-14,2.95230733642e-07,3.68135289033e-05,7.76520047433e-13,2.02944682701e-06,2.10807508675e-06,1.28274679941e-10,0.000803718420776,1.02352637113e-12,1.471601572e-06,4.8118766747e-07,9.75032233427e-13,2.86960154199e-12,2.13062758547e-14,3.41606817116e-07,1.00413430534e-08,4.55944135432e-05,4.88216103615e-11,7.28318501022e-11
1143,2.61806387784e-13,6.76067953444e-13,8.36068439723e-08,4.18874556046e-08,1.20737515173e-13,5.71990121266e-12,1.70941542902e-09,4.29539223661e-14,6.6726476492e-14,2.01598461576e-14,5.14190410853e-14,6.32681374416e-14,4.00804885257e-14,6.14854087398e-15,1.09879158401e-14,1.93720010465e-11,4.69113194739e-14,4.4269062129e-11,1.53393489046e-14,1.66958992276e-09,1.43596490305e-13,1.18071704563e-08,5.38936303279e-10,3.2485813073e-10,1.36532970281e-09,1.30811604955e-11,1.57152416766e-15,4.87387870445e-07,4.86554491989e-11,7.11947201771e-09,8.36874965923e-06,1.99308656764e-10,2.43039964809e-10,1.15389112065e-13,0.999988981231,1.9382954478e-15,1.12451431029e-07,6.81030111901e-07,2.8692411766e-11,2.13651513814e-08,3.7364307964e-08,1.36002604687e-11,2.47817698427e-07,1.04331932443e-10,3.50515848395e-13,1.86783623291e-10,7.43332024964e-15,1.53977660086e-08,7.47400878349e-14,5.02998438582e-14,1.23954195904e-08,1.58986294824e-10,8.74571575754e-13,5.98549074512e-15,9.48006307392e-13,1.73963554701e-09,1.12339895955e-14,2.73521134173e-08,7.09236598244e-10,1.58554243821e-11,7.75040670051e-12,1.81205512829e-07,8.31425655348e-12,1.33096679648e-11,2.21498687356e-14,4.43682110467e-14,1.92592130889e-10,3.44626506276e-07,1.19867881493e-08,9.50282172216e-10,5.59150263579e-13,7.57257795176e-14,2.12966146255e-09,3.84905253008e-10,3.51999644232e-17,5.38169252041e-15,1.84316531969e-09,1.16189994666e-12,1.37747099454e-14,7.28308634548e-10,3.55713836519e-16,6.06433885921e-08,2.78602900181e-09,1.21858072491e-12,1.59209851114e-10,2.04270603436e-10,2.91165734971e-12,5.8925953853e-09,1.09836051844e-13,2.60514721608e-10,1.96036418653e-07,7.79095749369e-15,3.67586850587e-14,1.01212796074e-14,2.81390230374e-09,2.60677687148e-12,4.10000184795e-08,1.82808800488e-12,9.9251971072e-12
1146,6.19607543123e-09,5.71858263335e-10,1.91187386295e-06,8.50505363436e-07,1.44113866323e-09,1.47405108767e-07,2.98089464763e-07,6.42860639306e-12,1.58374480203e-10,2.64494599817e-10,1.82839742092e-13,1.12441452474e-11,4.60191807059e-12,4.20911646957e-13,3.95786634963e-12,8.85125931219e-08,8.4817832173e-10,7.46403171652e-10,4.74548577871e-11,8.18098234602e-09,2.20352748553e-08,1.22475066894e-06,7.40509585695e-10,1.42606936624e-05,1.33066852364e-07,1.06223721712e-05,3.94995450503e-12,2.69847425074e-06,8.09061762228e-09,1.73695821728e-07,7.02220405262e-08,4.85386822826e-06,1.58878715994e-09,3.92655591544e-10,1.20015765136e-06,6.9268237884e-12,1.08099692732e-05,5.49377415136e-06,3.72779802533e-05,0.999821560183,6.87232732491e-05,4.39702837536e-09,1.12670413598e-08,5.83357339187e-07,5.93318402638e-11,6.53777115573e-08,6.37402144088e-12,3.65434195314e-07,2.48120893983e-11,1.8929787965e-12,8.96267848691e-07,3.37171420535e-08,1.44375496518e-10,5.14518562884e-14,4.49196994079e-08,3.10587219101e-10,6.43119509801e-12,4.07798061247e-06,8.34720447094e-08,3.78839266597e-07,1.93896770519e-08,1.36679566865e-08,4.49556263816e-09,9.09099189276e-10,7.45316874105e-13,9.02800407058e-10,8.86069900707e-11,4.88846792549e-08,2.31999122514e-08,6.47724783907e-09,3.72679524598e-10,7.04369322486e-11,7.7452395228e-07,1.48757144557e-10,1.27784781703e-11,5.74809597504e-12,3.21706284772e-06,1.05533180004e-08,5.3867556775e-10,6.46600601734e-09,7.86674380309e-13,3.66459074646e-09,1.70289717693e-07,1.12061249752e-11,8.3710624362e-07,5.91637946681e-08,9.32013922501e-11,1.5464910322e-06,8.52041566617e-11,3.93766570817e-08,2.38697867893e-08,2.8090504184e-12,1.85948302375e-11,1.99534741211e-13,2.74769137776e-09,3.89015264073e-10,4.18819107625e-06,4.78344867155e-09,1.51673520242e-10
1149,2.14886199625e-14,1.34297740163e-12,1.60129502506e-17,4.64773847291e-16,8.58299178755e-11,2.21535032311e-08,7.69020937259e-22,1.29850713704e-15,3.87115112078e-15,1.58561663899e-09,2.39829330377e-07,1.29103298092e-15,1.13704997655e-12,1.71152738886e-11,1.11151742573e-09,1.9798119531e-12,3.76439692286e-06,1.35399003447e-17,2.28009785203e-10,1.59929689301e-16,2.46789615799e-12,3.87062498533e-07,2.15631520906e-09,8.51951017208e-15,1.21071820043e-14,3.4730140007e-12,2.53781468343e-07,5.95201026196e-13,1.15085288877e-10,1.3463780504e-11,2.9148562982e-18,2.34184609602e-10,3.84369362247e-10,1.30206107869e-08,8.20536130878e-15,5.68494161573e-08,1.7090930761e-15,4.55071778657e-20,1.40749001934e-14,8.87050083057e-17,2.02191687025e-18,2.29761780538e-11,1.77971707384e-13,1.36555095727e-16,5.16613306518e-10,3.46328211771e-17,0.000545094959016,2.83060833109e-21,5.39422603412e-15,1.13044403218e-09,7.14460054775e-14,0.000158672677192,4.03504117617e-16,2.50312461697e-07,2.38200644251e-08,3.00309638244e-06,0.998332003523,1.58873435436e-18,5.73836639944e-21,3.28434686134e-14,2.11542961387e-16,4.91090099004e-13,1.23376291229e-12,1.03554144378e-12,0.000236577724319,1.74962247786e-10,1.09053059718e-08,3.94268564116e-20,5.29247898756e-12,1.71384006831e-13,5.06562539182e-12,1.24921995661e-13,5.07521029644e-08,2.2463290965e-17,0.00056535831896,6.99097650103e-06,1.12557775057e-17,1.63628632768e-07,2.30824532307e-05,1.20425335907e-17,6.81087620197e-08,3.96929621576e-20,5.62097566829e-19,4.78532238495e-06,9.33131730466e-12,3.18736420374e-19,2.32910748536e-14,1.68114351351e-17,0.000114151467005,6.51924765934e-20,3.12826211639e-17,6.66754602118e-12,1.63912361115e-14,2.09433030986e-09,9.29493664984e-17,6.08732133133e-17,1.16860855087e-16,4.9649490448e-06,4.28390918347e-13
1150,3.95610852103e-10,5.44380756012e-10,6.29821209074e-08,8.46379403451e-11,2.81655286649e-08,1.14152068131e-10,2.4967183e-09,8.74603413023e-08,3.35804035063e-11,1.13823506384e-11,7.17829643739e-08,1.04666848768e-07,6.57351948593e-11,1.88025527865e-11,1.57560246367e-11,3.66471074096e-12,3.32057679982e-10,1.57054332747e-10,1.30938403066e-08,5.22995319447e-09,1.36454360399e-12,9.51751795332e-11,1.36819507034e-10,6.76173199818e-10,1.90794102137e-10,2.46815265354e-09,1.86015346739e-09,3.4840725481e-10,6.2796718183e-10,3.66844386488e-11,7.95480194328e-08,7.50965534219e-10,4.95882587427e-10,4.05122004666e-12,2.5355777613e-11,3.61130157048e-09,3.39494110503e-10,4.98098144321e-11,2.91860853766e-12,2.31037030321e-12,8.64723608964e-10,1.08320040415e-13,2.3316558908e-07,1.20532375296e-06,6.94698510195e-08,2.54631249916e-10,1.78172294182e-12,2.51627708012e-10,6.12045363676e-12,1.18798847685e-07,4.14922932717e-10,2.77006962193e-13,2.8932408925e-09,1.11075005712e-09,1.66102035017e-11,5.19623546925e-12,1.10053233136e-10,1.9521353532e-09,2.9647364361e-08,1.0645453462e-11,9.54470004355e-09,3.46843725642e-09,3.36643897336e-10,1.52039300472e-09,6.38540195856e-10,2.48700802378e-10,2.13939666707e-08,1.11650976989e-07,6.24096554078e-10,9.90926929216e-06,2.93364418994e-09,2.69451554527e-08,1.79998395967e-11,0.999974517045,3.77026528922e-12,1.045044243e-09,2.48358851169e-10,8.11897929952e-11,2.53469935244e-12,4.85168711685e-10,6.62599084061e-11,1.73513136766e-06,4.58566441963e-10,8.834390646e-11,2.90019481692e-12,3.12064925139e-07,1.56165358875e-07,1.85861188305e-09,7.72799438681e-10,2.01053412397e-08,1.18994289252e-07,1.26385535584e-10,1.09089880379e-05,4.44901847263e-11,9.88678453013e-11,1.41434197049e-09,1.96735323823e-09,1.05169458709e-11,9.1225384363e-10
1151,4.07142393912e-06,4.97829697267e-11,2.15492724832e-06,1.73141286487e-05,6.87259836273e-12,1.79762244666e-08,6.17530496571e-08,2.22225571711e-11,1.76299151089e-10,5.25544209656e-12,1.4657800168e-14,6.7493788421e-12,1.71388702137e-10,2.64706175907e-15,4.20090659775e-13,8.083592129e-11,1.29576550049e-12,6.46957745725e-10,4.02775582227e-10,1.48727422923e-07,6.60681886184e-10,2.08898395641e-12,6.9873968641e-16,6.96483263208e-12,9.02533289075e-08,3.05519710223e-12,1.75186656772e-11,2.82393379613e-09,1.25738655472e-11,4.94112393014e-13,1.02358156892e-09,4.7623574478e-14,9.50494289683e-12,4.56526953747e-15,4.95001901213e-12,1.34551069779e-12,4.25331658386e-10,2.09697466896e-06,3.13555095249e-09,4.74381762111e-07,9.36521860142e-07,7.06824693169e-09,1.50933173322e-09,2.27547076613e-06,2.29124516508e-13,1.9332505877e-09,2.32308455661e-16,1.99498156035e-08,1.04731032651e-10,2.41462538126e-12,2.51401318315e-08,1.20413127468e-12,2.7176743039e-12,5.89432465973e-14,5.00499324851e-09,2.49287620116e-10,3.48480912453e-11,2.76347167713e-08,4.85159445591e-06,5.68087599896e-06,1.11580604848e-09,4.7125261577e-10,4.1182898906e-13,4.53975204274e-08,1.66821889668e-15,7.32820258067e-10,3.1492357188e-14,2.46781813885e-10,8.09233723252e-08,2.05530790387e-06,6.86999706841e-11,5.91912748718e-09,9.50452760028e-12,1.60405223185e-10,2.79107415987e-15,3.01594082531e-11,0.999909907954,8.26482744839e-12,4.30578978699e-13,9.35967200381e-12,2.0457722135e-13,2.73823215255e-10,6.20475744096e-07,3.34378233326e-14,4.14710473041e-09,5.34306621023e-06,2.6262433214e-07,3.93674418358e-05,4.86782628409e-15,1.78877214384e-06,1.93855022741e-07,4.808169962e-12,1.61196682859e-12,7.59920707e-15,2.75598930251e-08,5.68941131961e-09,1.39593871355e-08,3.15920270052e-11,3.96938743013e-10
1155,2.07619345123e-07,4.73971780089e-07,1.07382688837e-08,1.31893569239e-08,1.50569117247e-08,1.74195117619e-06,2.35912136385e-09,3.09835148263e-10,1.82446315295e-07,5.00601718053e-08,1.49214210974e-07,1.04588506396e-11,2.16110843793e-10,4.24821922986e-10,7.63371172748e-09,2.91092891744e-08,4.76375556815e-06,2.54731672981e-10,5.21774012596e-11,2.09760307685e-08,2.26750754698e-08,1.098070634e-07,1.71294410885e-10,7.9440713716e-10,3.26207594174e-12,1.80249723527e-10,6.70762516594e-07,1.42675913056e-07,3.72028331309e-11,1.81757333506e-08,2.28220095935e-11,0.000134821281517,5.06808873734e-05,6.52903699159e-07,7.84302943737e-07,2.24227016471e-09,2.91863354458e-07,7.26886883969e-08,2.11335915906e-08,8.64593531564e-06,6.86604006382e-09,2.38939909268e-07,8.60649978963e-07,8.40218266479e-10,3.04146493008e-07,4.16138238737e-06,7.97319358324e-09,1.43462574219e-09,5.05822009911e-12,5.29253828201e-10,1.0954627116e-07,0.00195815144203,3.02280518716e-11,3.24614148551e-11,1.72858930039e-09,7.15815776755e-07,2.34691387293e-08,7.90954980974e-10,9.99572786904e-07,9.61939705696e-08,1.04299781915e-08,7.64952755078e-10,1.68010088194e-11,7.45121491707e-09,2.82848936159e-07,1.68863078486e-09,1.920487378e-08,1.19119042562e-11,3.85423767303e-09,2.3185430217e-06,3.05472957535e-12,3.15188637797e-11,1.11905931061e-06,1.98690522715e-13,4.56864421726e-08,5.83580831817e-08,2.05396918279e-09,4.00367606713e-08,6.96666565951e-06,3.1453766566e-09,8.93811978379e-09,7.69567699782e-09,5.65402579219e-07,6.72793266465e-06,0.997809750289,9.60193850686e-11,5.86969732972e-13,6.24597133097e-09,9.41546307508e-09,4.26064625674e-09,2.59645802692e-08,3.47856862846e-10,2.98673492961e-09,1.00313828711e-10,1.70066430015e-06,6.79371163489e-10,2.95023840898e-12,1.95815995562e-08,2.57678477075e-10
